age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,technician,single,secondary,no,10152,yes,no,cellular,10,jul,266,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,0,no,no,cellular,20,nov,19,1,-1,0,unknown,no
51,blue-collar,married,unknown,no,125,yes,no,unknown,8,may,102,2,-1,0,unknown,no
38,technician,single,secondary,no,28,yes,yes,cellular,20,apr,131,3,-1,0,unknown,no
28,admin.,single,secondary,no,350,yes,yes,unknown,19,may,5,2,-1,0,unknown,no
31,management,single,tertiary,no,630,no,no,cellular,4,may,95,2,91,2,failure,no
57,services,married,secondary,no,1301,yes,no,cellular,29,jul,63,2,-1,0,unknown,no
43,technician,married,tertiary,no,0,no,no,cellular,3,feb,132,1,-1,0,unknown,no
30,unemployed,single,secondary,no,2303,no,no,telephone,6,feb,193,5,-1,0,unknown,no
72,retired,single,unknown,no,588,no,yes,cellular,5,mar,66,3,-1,0,unknown,no
54,admin.,married,secondary,no,1239,no,no,cellular,19,nov,200,1,-1,0,unknown,no
36,services,married,secondary,no,0,yes,yes,cellular,15,jul,201,4,-1,0,unknown,no
51,blue-collar,married,secondary,no,0,no,yes,unknown,3,jul,109,1,-1,0,unknown,no
43,unemployed,divorced,secondary,no,1854,no,no,cellular,13,nov,131,2,197,1,success,no
80,retired,married,secondary,no,8304,no,no,telephone,6,apr,681,1,118,11,success,no
36,technician,married,secondary,no,196,yes,no,cellular,20,aug,687,2,-1,0,unknown,no
50,management,divorced,tertiary,no,738,yes,yes,unknown,29,may,68,1,-1,0,unknown,no
46,services,married,secondary,no,1034,no,no,cellular,8,aug,109,2,-1,0,unknown,no
57,technician,married,primary,no,592,no,yes,telephone,14,dec,88,6,193,5,other,no
37,unemployed,married,secondary,no,924,yes,no,cellular,9,feb,181,9,-1,0,unknown,no
48,blue-collar,married,primary,no,2227,no,no,cellular,18,aug,98,12,-1,0,unknown,no
53,retired,married,primary,no,3,no,no,cellular,30,jan,114,4,-1,0,unknown,no
80,retired,married,primary,no,997,no,no,cellular,29,oct,746,2,86,1,other,yes
56,technician,single,tertiary,no,12539,no,no,cellular,18,nov,259,1,-1,0,unknown,no
37,management,divorced,tertiary,no,443,yes,no,cellular,9,apr,240,3,-1,0,unknown,no
37,admin.,married,secondary,no,3226,yes,yes,cellular,24,jul,226,3,-1,0,unknown,no
37,technician,married,secondary,yes,0,no,yes,cellular,24,jul,101,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,1298,yes,no,unknown,20,may,120,1,-1,0,unknown,no
35,blue-collar,married,primary,no,2878,yes,no,cellular,18,nov,140,2,-1,0,unknown,no
34,blue-collar,married,primary,no,12,no,no,telephone,21,nov,61,3,-1,0,unknown,no
57,blue-collar,married,secondary,no,621,yes,no,cellular,17,apr,778,3,-1,0,unknown,no
44,services,married,secondary,no,27,no,no,cellular,25,may,485,1,-1,0,unknown,no
34,admin.,married,tertiary,no,899,yes,no,cellular,9,apr,627,2,141,7,failure,no
36,services,single,secondary,no,365,no,no,cellular,4,may,643,1,-1,0,unknown,yes
50,blue-collar,married,primary,no,14,yes,yes,unknown,26,may,68,1,-1,0,unknown,no
41,technician,married,primary,no,141,yes,no,unknown,16,may,299,4,-1,0,unknown,no
46,blue-collar,married,secondary,no,66,yes,no,cellular,12,may,211,1,364,3,failure,no
34,blue-collar,married,secondary,no,315,no,no,cellular,4,may,76,4,89,3,success,no
29,services,single,secondary,no,612,no,no,cellular,5,feb,47,1,198,5,other,no
43,entrepreneur,married,secondary,no,641,yes,yes,unknown,2,jun,251,4,-1,0,unknown,no
29,self-employed,single,tertiary,no,0,yes,no,cellular,8,jul,231,1,-1,0,unknown,no
40,services,married,secondary,no,376,yes,yes,unknown,11,jun,268,2,-1,0,unknown,no
31,unemployed,married,primary,no,213,yes,no,unknown,9,may,479,2,-1,0,unknown,no
54,entrepreneur,married,primary,no,3343,yes,yes,unknown,16,may,216,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,0,yes,no,cellular,25,jul,184,2,-1,0,unknown,no
37,technician,married,secondary,no,603,no,no,unknown,18,jun,339,2,-1,0,unknown,no
32,management,single,tertiary,no,146,no,no,cellular,19,aug,162,2,-1,0,unknown,no
45,management,married,tertiary,no,1373,yes,no,unknown,3,jun,192,4,-1,0,unknown,no
33,technician,married,secondary,no,1,yes,no,cellular,15,mar,261,4,-1,0,unknown,no
35,technician,married,secondary,no,0,yes,yes,unknown,23,may,107,2,-1,0,unknown,no
32,technician,single,tertiary,no,92,yes,no,unknown,28,may,116,1,-1,0,unknown,no
55,management,divorced,tertiary,no,2625,yes,no,cellular,5,may,286,1,252,3,failure,no
53,blue-collar,married,primary,no,4641,no,no,unknown,16,jun,356,2,-1,0,unknown,no
41,admin.,married,tertiary,no,108,yes,no,cellular,2,feb,210,1,-1,0,unknown,no
28,admin.,single,secondary,no,-7,no,yes,unknown,26,jun,3183,2,-1,0,unknown,yes
34,admin.,married,tertiary,no,798,yes,no,cellular,8,mar,284,2,-1,0,unknown,no
39,admin.,single,secondary,no,470,yes,no,unknown,20,jun,44,2,-1,0,unknown,no
22,student,single,secondary,no,310,yes,no,cellular,6,may,903,2,355,1,other,no
35,admin.,married,secondary,no,614,yes,no,cellular,12,may,242,2,-1,0,unknown,no
46,services,married,secondary,no,523,no,no,unknown,15,may,504,3,-1,0,unknown,no
30,management,married,tertiary,no,8623,no,no,cellular,8,apr,163,3,-1,0,unknown,no
25,student,single,secondary,no,548,no,yes,cellular,16,jun,281,1,-1,0,unknown,no
32,housemaid,married,tertiary,no,357,yes,no,cellular,18,nov,175,2,-1,0,unknown,no
62,retired,married,secondary,no,3114,no,no,cellular,18,may,243,2,186,1,success,yes
34,management,married,tertiary,no,101,yes,no,cellular,13,aug,209,5,-1,0,unknown,no
60,housemaid,married,primary,no,161,no,no,unknown,6,jun,183,1,-1,0,unknown,no
34,management,single,tertiary,no,1891,yes,no,unknown,9,may,162,5,-1,0,unknown,no
25,student,single,secondary,no,4147,no,no,cellular,14,aug,211,3,-1,0,unknown,yes
42,entrepreneur,divorced,tertiary,yes,2,yes,no,unknown,5,may,380,1,-1,0,unknown,no
34,admin.,married,secondary,no,95,yes,no,cellular,18,may,114,4,364,22,other,no
28,management,single,tertiary,no,185,no,no,cellular,30,jan,651,2,-1,0,unknown,no
59,self-employed,married,tertiary,no,0,yes,no,cellular,11,may,89,1,-1,0,unknown,no
38,management,married,tertiary,no,881,no,yes,unknown,6,jun,79,2,-1,0,unknown,no
39,admin.,divorced,secondary,no,728,yes,yes,cellular,18,oct,222,1,-1,0,unknown,yes
49,blue-collar,married,secondary,no,8545,yes,yes,cellular,20,nov,175,1,-1,0,unknown,no
49,management,married,tertiary,no,1,yes,no,cellular,4,may,7,4,-1,0,unknown,no
34,admin.,married,secondary,no,444,yes,no,cellular,11,jul,173,2,-1,0,unknown,no
29,services,single,secondary,no,-205,no,no,cellular,30,jan,194,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,2806,no,no,cellular,15,oct,294,1,93,5,other,no
29,services,married,secondary,no,13,no,no,cellular,10,jul,90,1,-1,0,unknown,no
51,technician,married,tertiary,no,825,no,no,cellular,17,nov,977,3,-1,0,unknown,yes
28,student,single,unknown,no,78,no,no,cellular,4,dec,232,3,310,2,failure,yes
26,blue-collar,married,secondary,no,160,yes,no,cellular,18,may,252,4,-1,0,unknown,no
33,admin.,married,secondary,no,105,yes,no,unknown,26,may,122,4,-1,0,unknown,no
23,student,single,secondary,no,4126,no,no,cellular,25,mar,96,2,-1,0,unknown,yes
61,technician,married,primary,no,6384,no,no,cellular,16,oct,55,2,-1,0,unknown,no
18,student,single,unknown,no,108,no,no,cellular,9,feb,92,1,183,1,success,yes
54,technician,single,secondary,no,99,yes,no,unknown,7,may,283,3,-1,0,unknown,no
38,unemployed,single,secondary,no,1354,yes,no,cellular,13,may,364,2,343,4,failure,no
52,admin.,divorced,secondary,no,340,yes,no,cellular,17,apr,463,1,344,1,failure,no
29,services,single,secondary,no,23,yes,yes,cellular,18,may,159,3,371,2,other,no
38,blue-collar,single,secondary,no,1911,yes,no,cellular,31,jul,74,4,-1,0,unknown,no
54,management,married,secondary,no,1150,no,no,cellular,3,apr,660,1,-1,0,unknown,no
41,self-employed,married,tertiary,no,6000,yes,no,cellular,18,nov,265,1,-1,0,unknown,no
31,management,single,tertiary,no,574,yes,no,cellular,16,jul,410,2,-1,0,unknown,no
32,admin.,single,secondary,no,289,no,no,unknown,15,may,255,12,-1,0,unknown,no
43,housemaid,married,primary,no,1342,yes,yes,unknown,9,may,46,2,-1,0,unknown,no
28,services,single,secondary,no,-260,yes,no,unknown,12,may,170,2,-1,0,unknown,no
32,admin.,single,tertiary,no,490,yes,no,unknown,9,may,94,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,3310,no,no,cellular,1,sep,367,1,91,4,failure,no
39,management,married,tertiary,no,3,yes,no,cellular,7,may,1145,1,170,1,failure,no
46,technician,divorced,secondary,no,1,yes,yes,unknown,26,may,200,3,-1,0,unknown,no
50,services,married,unknown,no,37,no,no,cellular,5,aug,307,4,-1,0,unknown,no
44,unemployed,divorced,tertiary,no,0,no,no,cellular,5,feb,1960,3,-1,0,unknown,yes
44,management,married,tertiary,no,217,yes,no,cellular,28,aug,203,4,-1,0,unknown,no
41,services,married,unknown,no,4,no,no,unknown,6,may,284,2,-1,0,unknown,no
40,technician,single,secondary,no,191,yes,no,cellular,18,may,19,4,374,1,other,no
60,retired,divorced,tertiary,no,4,yes,no,cellular,26,may,400,3,358,2,failure,no
32,management,married,tertiary,no,2667,yes,no,cellular,4,sep,171,2,186,2,failure,no
31,admin.,married,secondary,no,728,yes,yes,unknown,28,may,104,4,-1,0,unknown,no
34,blue-collar,married,primary,no,357,yes,no,unknown,14,may,197,2,-1,0,unknown,no
33,management,married,tertiary,no,0,yes,no,cellular,9,mar,305,1,326,1,success,yes
31,student,single,tertiary,no,4951,no,no,cellular,17,sep,285,3,81,3,failure,yes
26,services,married,secondary,no,104,no,no,unknown,14,may,7,1,-1,0,unknown,no
25,management,single,tertiary,no,1098,yes,yes,cellular,8,jul,425,1,-1,0,unknown,no
40,management,married,secondary,no,4025,yes,no,cellular,15,jul,107,4,-1,0,unknown,no
31,admin.,married,secondary,no,33,yes,no,cellular,5,may,290,2,-1,0,unknown,no
35,blue-collar,married,primary,no,396,yes,no,cellular,20,apr,110,1,-1,0,unknown,no
37,management,divorced,tertiary,no,42,yes,yes,unknown,20,may,125,4,-1,0,unknown,no
39,self-employed,married,secondary,no,1317,no,no,unknown,17,jun,42,4,-1,0,unknown,no
48,management,married,tertiary,no,0,no,no,cellular,26,aug,60,5,-1,0,unknown,no
32,services,married,secondary,no,3756,yes,no,unknown,4,jun,85,3,-1,0,unknown,no
52,admin.,married,secondary,no,190,no,no,cellular,27,aug,276,3,-1,0,unknown,no
35,admin.,divorced,secondary,no,437,yes,no,unknown,4,jun,908,1,-1,0,unknown,yes
42,services,married,primary,no,5879,yes,no,unknown,14,may,162,1,-1,0,unknown,no
39,management,married,tertiary,no,297,yes,no,cellular,13,may,734,2,-1,0,unknown,yes
45,technician,single,tertiary,no,302,yes,no,unknown,20,jun,36,4,-1,0,unknown,no
32,technician,married,tertiary,no,943,no,no,cellular,14,aug,127,2,-1,0,unknown,no
52,services,married,secondary,no,0,yes,no,unknown,20,may,363,5,-1,0,unknown,no
33,unknown,married,tertiary,no,0,yes,no,unknown,20,jun,27,16,-1,0,unknown,no
38,management,married,tertiary,no,119,yes,no,unknown,13,may,568,4,-1,0,unknown,yes
48,blue-collar,married,primary,no,281,yes,no,unknown,19,may,100,3,-1,0,unknown,no
55,services,married,secondary,no,529,yes,no,cellular,29,jul,137,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,134,no,no,cellular,29,aug,200,7,-1,0,unknown,no
41,technician,single,tertiary,no,159,no,no,cellular,18,nov,164,1,-1,0,unknown,no
34,technician,married,secondary,no,1246,no,no,unknown,28,may,88,3,-1,0,unknown,no
32,management,married,tertiary,no,7743,no,no,cellular,20,aug,358,3,-1,0,unknown,no
32,services,single,secondary,no,1168,yes,no,cellular,16,nov,411,1,-1,0,unknown,yes
53,admin.,married,secondary,no,7598,yes,no,unknown,23,may,27,7,-1,0,unknown,no
36,management,married,tertiary,no,96,no,no,cellular,30,jul,729,4,-1,0,unknown,yes
34,management,single,tertiary,no,318,yes,no,unknown,9,may,133,2,-1,0,unknown,no
44,technician,single,unknown,no,509,no,no,cellular,22,apr,71,7,-1,0,unknown,no
26,unknown,single,secondary,no,3247,no,no,telephone,6,feb,341,3,-1,0,unknown,no
33,technician,single,secondary,no,-244,yes,no,unknown,2,jun,63,2,-1,0,unknown,no
40,admin.,married,secondary,no,1,no,no,unknown,19,jun,84,3,-1,0,unknown,no
48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,74,2,-1,0,unknown,no
36,technician,divorced,secondary,no,1,no,no,cellular,8,aug,1242,3,-1,0,unknown,yes
61,retired,married,tertiary,no,5267,no,no,cellular,18,aug,212,7,188,3,success,no
26,management,single,tertiary,no,4116,yes,no,cellular,5,may,301,1,-1,0,unknown,no
52,management,married,tertiary,no,601,yes,no,unknown,14,may,249,2,-1,0,unknown,no
83,retired,divorced,primary,no,0,no,no,telephone,31,may,664,1,77,3,success,no
29,management,single,tertiary,no,-27,no,no,cellular,13,may,270,1,-1,0,unknown,yes
40,blue-collar,married,secondary,no,-450,yes,no,cellular,15,may,181,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,no,no,cellular,4,feb,235,1,244,1,failure,no
32,admin.,married,secondary,no,20011,no,no,cellular,20,apr,234,1,-1,0,unknown,no
32,management,married,tertiary,no,440,no,no,cellular,5,aug,377,3,-1,0,unknown,no
36,housemaid,single,primary,no,207,no,no,unknown,20,jun,1478,5,-1,0,unknown,no
61,technician,married,tertiary,no,1263,no,no,telephone,18,feb,176,4,-1,0,unknown,no
27,management,married,tertiary,no,5262,no,yes,cellular,8,jul,201,9,-1,0,unknown,no
36,management,single,tertiary,no,5171,yes,no,cellular,21,nov,174,1,-1,0,unknown,no
36,housemaid,married,tertiary,yes,-1941,yes,no,unknown,16,jun,505,1,-1,0,unknown,no
49,blue-collar,married,primary,no,2,yes,no,unknown,20,jun,16,20,-1,0,unknown,no
38,management,single,tertiary,no,690,yes,no,unknown,20,may,34,1,-1,0,unknown,no
48,management,married,tertiary,no,1,no,no,telephone,10,nov,248,1,-1,0,unknown,yes
86,retired,married,primary,no,0,no,no,cellular,15,apr,141,12,-1,0,unknown,no
49,admin.,married,secondary,no,0,no,no,cellular,7,aug,301,2,-1,0,unknown,no
53,services,married,secondary,no,-2,yes,yes,cellular,16,apr,144,2,-1,0,unknown,no
47,services,married,primary,no,675,no,no,cellular,7,aug,152,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,95,yes,no,unknown,5,jun,77,2,-1,0,unknown,no
31,technician,single,tertiary,no,882,no,no,cellular,4,sep,293,1,93,1,success,yes
30,management,single,tertiary,no,685,no,no,cellular,5,aug,299,2,-1,0,unknown,no
53,management,married,tertiary,no,597,no,no,unknown,22,feb,392,1,-1,0,unknown,yes
44,services,married,secondary,no,1106,yes,no,telephone,19,nov,178,5,119,11,failure,no
47,unemployed,married,secondary,no,3188,yes,no,cellular,3,feb,426,3,-1,0,unknown,no
36,unemployed,single,secondary,no,490,yes,yes,unknown,16,jun,265,3,-1,0,unknown,no
39,self-employed,married,secondary,no,254,no,no,cellular,21,nov,292,3,-1,0,unknown,no
42,technician,single,secondary,no,541,yes,no,cellular,5,feb,656,1,-1,0,unknown,yes
40,management,married,tertiary,no,193,no,no,cellular,18,aug,105,6,-1,0,unknown,no
36,technician,divorced,secondary,no,566,yes,no,unknown,20,may,129,2,-1,0,unknown,no
42,admin.,single,secondary,no,4253,yes,no,cellular,13,may,146,1,-1,0,unknown,no
48,unemployed,married,secondary,no,817,no,no,cellular,16,jul,806,3,183,5,success,yes
54,technician,divorced,secondary,no,447,yes,no,unknown,14,may,146,4,-1,0,unknown,no
27,management,single,secondary,no,-403,yes,no,cellular,21,jul,54,3,-1,0,unknown,no
31,admin.,married,secondary,no,54,yes,no,cellular,21,nov,226,1,-1,0,unknown,no
44,admin.,divorced,secondary,no,432,no,no,cellular,9,feb,132,3,-1,0,unknown,no
46,management,married,tertiary,no,3984,no,no,cellular,13,aug,77,2,-1,0,unknown,no
31,technician,single,tertiary,no,279,yes,no,unknown,13,may,198,1,-1,0,unknown,no
39,technician,married,secondary,no,116,no,no,cellular,22,may,554,2,-1,0,unknown,yes
54,retired,married,primary,no,235,no,yes,cellular,31,jul,28,5,-1,0,unknown,no
33,technician,single,secondary,no,-96,no,no,cellular,29,jan,213,4,-1,0,unknown,no
26,unemployed,single,secondary,no,771,no,no,cellular,22,jun,113,1,109,1,failure,no
51,technician,married,tertiary,no,5059,yes,no,cellular,31,jul,189,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,249,yes,no,cellular,31,jul,61,4,-1,0,unknown,no
46,admin.,divorced,primary,no,1807,yes,no,cellular,11,may,62,3,339,2,failure,no
41,technician,married,secondary,no,0,no,no,cellular,28,jan,411,2,156,8,other,no
36,technician,single,tertiary,no,53,no,yes,cellular,18,aug,64,7,-1,0,unknown,no
36,services,single,secondary,no,616,yes,yes,unknown,12,may,156,3,-1,0,unknown,no
46,admin.,single,secondary,no,849,yes,no,unknown,5,jun,508,2,-1,0,unknown,yes
46,technician,married,unknown,no,304,no,no,cellular,2,feb,202,2,-1,0,unknown,no
50,management,divorced,tertiary,no,318,yes,no,unknown,16,may,788,2,-1,0,unknown,no
48,blue-collar,married,primary,no,363,yes,no,unknown,18,jun,257,6,-1,0,unknown,no
40,admin.,divorced,secondary,no,2679,yes,yes,cellular,8,may,122,1,350,1,failure,no
56,blue-collar,married,secondary,no,659,yes,no,cellular,29,jul,64,3,-1,0,unknown,no
26,blue-collar,single,secondary,no,384,yes,no,cellular,18,may,16,1,364,2,other,no
25,unemployed,married,secondary,no,1404,yes,no,cellular,2,nov,85,2,-1,0,unknown,no
41,services,married,unknown,no,88,yes,no,cellular,11,may,105,1,336,2,failure,no
50,self-employed,divorced,tertiary,no,1390,no,no,cellular,21,nov,55,2,-1,0,unknown,no
29,admin.,single,secondary,no,468,yes,yes,unknown,23,may,353,1,-1,0,unknown,no
30,management,single,tertiary,no,1675,no,no,cellular,4,sep,181,1,-1,0,unknown,no
60,housemaid,married,primary,no,1163,no,no,cellular,30,apr,470,8,-1,0,unknown,yes
51,entrepreneur,single,tertiary,yes,15,no,no,unknown,11,jun,104,2,-1,0,unknown,no
28,admin.,married,secondary,no,172,yes,no,cellular,19,oct,123,2,-1,0,unknown,no
41,technician,married,secondary,no,1539,no,no,cellular,20,nov,100,2,-1,0,unknown,no
59,retired,married,primary,no,1085,no,no,unknown,16,jun,191,1,-1,0,unknown,no
36,services,married,secondary,no,-74,yes,no,cellular,15,may,113,6,-1,0,unknown,no
46,management,married,tertiary,no,765,no,no,cellular,6,aug,71,2,-1,0,unknown,no
32,services,married,secondary,no,132,yes,yes,unknown,19,may,343,2,-1,0,unknown,no
36,management,married,tertiary,no,2547,no,no,cellular,31,jul,292,1,-1,0,unknown,no
42,management,married,tertiary,no,0,yes,no,unknown,20,jun,34,3,-1,0,unknown,no
31,technician,married,secondary,no,28,no,no,cellular,21,aug,175,2,-1,0,unknown,no
32,blue-collar,married,primary,no,1176,no,no,cellular,12,may,104,5,-1,0,unknown,no
55,unknown,married,unknown,no,666,no,no,unknown,15,may,73,5,-1,0,unknown,no
47,self-employed,married,primary,no,2559,no,no,unknown,20,jun,374,1,-1,0,unknown,no
33,unemployed,married,secondary,no,-12,no,yes,cellular,21,jul,77,2,-1,0,unknown,no
60,retired,divorced,tertiary,no,2,no,no,cellular,2,mar,228,4,390,2,other,yes
33,management,married,tertiary,no,0,no,no,cellular,13,apr,244,2,-1,0,unknown,no
53,retired,divorced,secondary,no,-477,no,no,cellular,17,jul,235,2,-1,0,unknown,no
46,technician,single,secondary,no,4367,yes,no,cellular,3,jun,65,1,96,1,failure,no
52,admin.,married,primary,no,576,yes,no,cellular,5,may,139,1,286,1,failure,no
46,technician,married,secondary,no,1975,yes,no,cellular,8,aug,41,2,-1,0,unknown,no
34,blue-collar,single,secondary,no,341,yes,no,unknown,8,may,195,1,-1,0,unknown,no
36,self-employed,married,tertiary,no,2017,no,no,cellular,29,jul,246,18,-1,0,unknown,no
22,student,single,secondary,no,246,yes,no,telephone,12,may,25,1,-1,0,unknown,no
55,management,divorced,tertiary,no,36,no,no,cellular,23,jul,111,2,-1,0,unknown,no
36,management,single,tertiary,no,548,yes,yes,unknown,30,may,618,3,-1,0,unknown,no
38,services,married,secondary,no,-448,yes,no,cellular,21,jul,929,15,-1,0,unknown,no
27,unknown,single,unknown,no,326,no,no,cellular,22,feb,326,1,-1,0,unknown,yes
42,admin.,divorced,secondary,no,1076,yes,no,unknown,14,may,213,1,-1,0,unknown,no
36,management,married,tertiary,no,101,yes,yes,unknown,5,may,426,1,-1,0,unknown,no
45,management,married,tertiary,no,1540,yes,no,unknown,19,may,194,3,-1,0,unknown,no
49,technician,single,secondary,no,74,yes,no,unknown,30,may,130,1,-1,0,unknown,no
56,management,married,secondary,no,819,no,no,unknown,9,jun,55,1,-1,0,unknown,no
42,blue-collar,married,primary,no,260,yes,no,telephone,31,jul,175,2,-1,0,unknown,no
31,management,single,tertiary,no,3384,no,no,cellular,16,sep,153,1,104,2,success,yes
34,management,single,tertiary,no,478,yes,no,cellular,22,aug,73,2,-1,0,unknown,no
37,management,divorced,primary,yes,0,yes,no,telephone,24,jul,305,1,-1,0,unknown,no
56,technician,married,primary,no,314,yes,yes,cellular,30,jan,108,2,2,5,other,no
37,blue-collar,married,secondary,no,80,yes,yes,unknown,9,aug,6,1,461,5,failure,no
30,technician,single,secondary,no,846,no,no,cellular,2,nov,75,2,-1,0,unknown,no
50,blue-collar,married,primary,no,89,yes,no,unknown,9,may,210,3,-1,0,unknown,no
32,blue-collar,single,secondary,no,6982,yes,no,cellular,20,nov,224,2,183,1,failure,no
52,technician,married,secondary,no,945,no,no,unknown,20,jun,16,8,-1,0,unknown,no
41,retired,single,primary,no,0,no,no,cellular,8,may,239,1,368,2,failure,no
59,blue-collar,married,primary,no,595,no,no,telephone,31,jul,208,7,-1,0,unknown,no
30,technician,single,tertiary,no,53,no,no,cellular,30,oct,155,1,184,1,success,no
50,admin.,single,secondary,no,5816,yes,no,telephone,12,may,217,1,175,2,failure,no
31,blue-collar,married,secondary,no,892,yes,no,cellular,29,jul,25,22,-1,0,unknown,no
31,management,single,tertiary,no,3340,no,no,cellular,15,sep,213,2,469,3,success,yes
39,blue-collar,married,secondary,no,607,yes,no,unknown,6,may,99,2,-1,0,unknown,no
37,blue-collar,single,tertiary,no,3649,yes,no,cellular,15,apr,623,2,146,4,failure,no
58,blue-collar,married,secondary,no,1298,yes,no,unknown,29,may,516,4,-1,0,unknown,no
35,blue-collar,married,secondary,no,0,yes,yes,cellular,13,may,291,8,293,1,failure,no
31,services,single,secondary,no,78,yes,yes,cellular,7,jul,104,1,-1,0,unknown,no
52,management,married,tertiary,no,1177,yes,no,unknown,29,may,473,1,-1,0,unknown,no
57,retired,married,secondary,no,49,yes,yes,cellular,25,aug,93,4,-1,0,unknown,no
58,blue-collar,divorced,unknown,no,29,yes,no,unknown,6,may,253,1,-1,0,unknown,no
26,services,single,secondary,no,335,no,no,telephone,29,jan,393,2,-1,0,unknown,no
51,entrepreneur,married,tertiary,no,3921,yes,no,cellular,5,may,168,1,-1,0,unknown,no
76,retired,married,tertiary,no,2991,no,no,cellular,22,oct,344,1,183,1,success,yes
61,retired,married,primary,no,296,yes,yes,unknown,3,jun,323,2,-1,0,unknown,no
32,blue-collar,single,secondary,no,2597,yes,no,cellular,15,may,233,1,368,1,failure,no
33,housemaid,married,primary,no,2054,no,no,cellular,25,aug,472,6,-1,0,unknown,yes
33,management,married,tertiary,no,2441,yes,yes,cellular,16,apr,257,2,148,1,failure,no
24,blue-collar,single,secondary,no,525,yes,no,cellular,16,apr,253,1,332,1,failure,no
57,retired,married,secondary,no,107,no,no,cellular,14,jul,85,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,188,yes,yes,cellular,21,jul,46,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,168,yes,no,cellular,17,apr,266,2,-1,0,unknown,no
35,management,married,tertiary,no,24,yes,no,cellular,8,apr,169,1,231,2,failure,no
35,technician,married,secondary,no,194,yes,no,unknown,28,may,134,1,-1,0,unknown,no
32,admin.,single,secondary,no,396,yes,no,cellular,18,may,88,1,364,1,failure,no
23,student,single,secondary,no,2412,yes,no,cellular,11,may,239,5,367,2,failure,no
59,retired,married,secondary,no,2011,no,no,cellular,21,nov,222,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,66,no,no,cellular,10,jul,182,1,-1,0,unknown,no
54,technician,divorced,secondary,no,859,no,yes,cellular,21,jul,710,1,-1,0,unknown,yes
32,blue-collar,single,secondary,no,3201,yes,no,cellular,20,nov,98,1,178,5,failure,no
49,admin.,single,secondary,no,-412,yes,no,cellular,21,jul,31,1,-1,0,unknown,no
49,technician,married,tertiary,no,2950,yes,no,cellular,22,aug,91,16,-1,0,unknown,no
37,management,married,tertiary,no,6815,yes,no,cellular,8,may,92,2,172,2,other,no
34,blue-collar,married,secondary,no,298,yes,no,unknown,15,may,182,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,-596,yes,no,cellular,21,jul,147,1,-1,0,unknown,no
69,technician,married,secondary,no,2661,no,no,cellular,1,sep,925,1,187,3,other,no
31,management,single,tertiary,no,35,no,no,cellular,28,aug,27,16,-1,0,unknown,no
43,management,married,tertiary,no,0,no,no,unknown,16,jun,46,1,-1,0,unknown,no
34,technician,married,secondary,no,5266,no,no,cellular,8,aug,140,4,-1,0,unknown,no
32,technician,single,tertiary,no,1813,no,no,cellular,5,feb,102,1,-1,0,unknown,no
54,management,married,tertiary,no,1331,no,no,cellular,25,aug,240,9,-1,0,unknown,no
46,blue-collar,divorced,secondary,no,168,yes,no,cellular,20,apr,255,1,336,4,other,no
55,entrepreneur,married,primary,no,298,yes,no,unknown,8,may,144,3,-1,0,unknown,no
50,management,married,tertiary,no,536,no,no,unknown,20,jun,75,3,-1,0,unknown,no
43,admin.,married,secondary,no,1159,yes,no,cellular,14,apr,114,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,1056,1,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,412,no,no,unknown,28,may,210,1,-1,0,unknown,no
30,management,single,secondary,no,0,no,no,cellular,11,aug,101,5,-1,0,unknown,no
40,unemployed,married,secondary,no,219,yes,no,unknown,5,may,357,1,-1,0,unknown,no
30,services,single,secondary,no,726,yes,yes,cellular,30,jul,109,3,-1,0,unknown,no
25,management,single,tertiary,no,2506,no,no,cellular,17,feb,485,1,-1,0,unknown,yes
40,admin.,married,secondary,no,732,no,no,cellular,9,sep,71,1,139,4,success,no
30,management,divorced,secondary,no,37,no,no,unknown,12,may,262,2,-1,0,unknown,no
60,retired,divorced,secondary,no,216,yes,no,unknown,5,may,238,1,-1,0,unknown,no
51,technician,single,secondary,no,-463,yes,no,cellular,5,may,496,1,343,3,failure,no
43,management,married,primary,no,73,no,no,cellular,2,feb,182,2,-1,0,unknown,no
44,housemaid,married,secondary,no,2541,no,no,cellular,27,aug,138,3,-1,0,unknown,no
53,management,married,tertiary,no,1624,no,no,cellular,6,aug,107,1,98,6,success,yes
39,admin.,divorced,secondary,no,765,no,no,unknown,9,jun,155,3,-1,0,unknown,no
